filename,width,height,class,xmin,ymin,xmax,ymax
speedLimit_1323822039_avi_image1.jpg,704,480,speedLimit55,522,291,551,333
pedestrian_1323822805_avi_image3.jpg,704,480,pedestrianCrossing,323,217,356,246
speedLimit_1323824718_avi_image9.jpg,704,480,speedLimit35,441,169,466,197
merge_1323817276_avi_image26.jpg,704,480,merge,548,193,638,276
speedLimit_1323824296_avi_image18.jpg,704,480,speedLimit45,169,173,198,207
stop_1323803184_avi_image21.jpg,704,480,stop,597,11,630,43
pedestrian_1323820836_avi_image15.jpg,704,480,pedestrianCrossing,520,247,560,285
stop_1323817816_avi_image7.jpg,704,480,stop,397,280,422,305
stop_1323822602_avi_image11.jpg,704,480,stop,443,274,468,298
speedLimit_1323813207_avi_image6.jpg,704,480,speedLimit50,526,211,556,244
stop_1323819291_avi_image13.jpg,704,480,stop,299,251,337,287
stop_1323804419_avi_image27.jpg,704,480,stop,163,42,186,66
stop_1323820633_avi_image9.jpg,704,480,stop,510,293,530,312
addedLane_1323817202_avi_image1.jpg,704,480,addedLane,360,303,389,328
stop_1323822759_avi_image18.jpg,704,480,stop,528,142,573,184
stop_1323820633_avi_image8.jpg,704,480,stop,502,298,521,317
speedLimit_1323820285_avi_image3.jpg,704,480,speedLimit50,509,291,537,323
signalAhead_1323824604_avi_image0.jpg,704,480,signalAhead,136,167,187,211
signalAhead_1323822138_avi_image10.jpg,704,480,signalAhead,535,264,577,302
stop_1323804393_avi_image18.jpg,704,480,stop,329,73,351,95
speedLimit_1323804376_avi_image13.jpg,704,480,speedLimit25,668,9,699,48
pedestrian_1323816399_avi_image9.jpg,704,480,pedestrianCrossing,594,265,625,309
stop_1323820452_avi_image3.jpg,704,480,stop,402,266,428,292
speedLimit_1323822039_avi_image4.jpg,704,480,speedLimit55,583,273,620,327
stop_1323804497_avi_image17.jpg,704,480,stop,451,21,481,49
yield_1323816786_avi_image7.jpg,704,480,yield,464,267,483,284
speedLimit_1323821504_avi_image12.jpg,704,480,speedLimitUrdbl,38,317,56,340
pedestrian_1323804492_avi_image5.jpg,704,480,pedestrianCrossing,596,39,637,73
speedLimit_1323817452_avi_image7.jpg,704,480,speedLimit40,223,311,243,334
stop_1323822602_avi_image0.jpg,704,480,stop,440,292,458,309
speedLimit_1323813207_avi_image7.jpg,704,480,speedLimit50,566,201,601,241
signalAhead_1323822138_avi_image4.jpg,704,480,signalAhead,463,292,493,318
speedLimit_1323822585_avi_image5.jpg,704,480,speedLimit35,415,257,442,288
speedLimit_1323820650_avi_image4.jpg,704,480,speedLimit35,494,279,520,311
signalAhead_1323817352_avi_image18.jpg,704,480,signalAhead,593,226,667,293
stop_1323819291_avi_image15.jpg,704,480,stop,342,234,386,273
speedLimit_1323816551_avi_image6.jpg,704,480,schoolSpeedLimit25,502,290,519,317
signalAhead_1323817352_avi_image10.jpg,704,480,signalAhead,375,296,406,325
pedestrian_1323822830_avi_image6.jpg,704,480,pedestrianCrossing,441,189,483,226
pedestrian_1323822805_avi_image14.jpg,704,480,pedestrianCrossing,471,177,518,224
speedLimit_1323824118_avi_image3.jpg,704,480,speedLimit45,522,177,539,197
yield_1323802820_avi_image1.jpg,704,480,yield,660,42,693,70
speedLimit_1323823940_avi_image4.jpg,704,480,speedLimit40,567,209,586,230
speedLimit_1323819361_avi_image10.jpg,704,480,speedLimit45,437,297,456,317
signalAhead_1323820257_avi_image0.jpg,704,480,signalAhead,404,293,436,322
stop_1323804592_avi_image16.jpg,704,480,stop,403,22,423,48
stop_1323822840_avi_image10.jpg,704,480,stop,434,164,472,199
speedLimit_1323823200_avi_image1.jpg,704,480,speedLimit45,90,190,128,234
stop_1323817842_avi_image13.jpg,704,480,stop,463,275,487,299
stop_1323819291_avi_image3.jpg,704,480,stop,142,288,168,313
stop_1323820790_avi_image9.jpg,704,480,stop,577,235,624,280
speedLimit_1323823843_avi_image0.jpg,704,480,speedLimitUrdbl,497,190,517,212
signalAhead_1323819428_avi_image1.jpg,704,480,signalAhead,446,249,490,291
signalAhead_1323816708_avi_image27.jpg,704,480,signalAhead,521,193,621,290
speedLimit_1323823200_avi_image2.jpg,704,480,speedLimit45,63,183,107,233
pedestrian_1323820755_avi_image9.jpg,704,480,pedestrianCrossing,607,261,664,316
signalAhead_1323822472_avi_image12.jpg,704,480,signalAhead,538,203,606,273
merge_1323817276_avi_image8.jpg,704,480,merge,391,285,424,316
speedLimit_1323822290_avi_image6.jpg,704,480,speedLimit50,317,294,334,313
stop_1323804419_avi_image24.jpg,704,480,stop,239,40,260,60
stop_1323822840_avi_image0.jpg,704,480,stop,356,191,381,214
stop_1323804592_avi_image6.jpg,704,480,stop,291,21,319,48
stop_1323816428_avi_image6.jpg,704,480,stop,161,299,186,323
stop_1323804419_avi_image32.jpg,704,480,stop,13,35,45,64
stop_1323822602_avi_image21.jpg,704,480,stop,499,240,537,276
pedestrian_1323820755_avi_image4.jpg,704,480,pedestrianCrossing,508,295,548,333
speedLimit_1323822519_avi_image0.jpg,704,480,speedLimit45,445,270,466,293
speedLimit_1323821504_avi_image1.jpg,704,480,speedLimitUrdbl,336,317,348,330
stop_1323812975_avi_image15.jpg,704,480,stop,517,204,544,228
stop_1323804497_avi_image8.jpg,704,480,stop,413,30,432,48
signalAhead_1323822472_avi_image5.jpg,704,480,signalAhead,380,282,414,315
speedLimit_1323803166_avi_image6.jpg,704,480,speedLimitUrdbl,560,114,576,133
stop_1323804393_avi_image21.jpg,704,480,stop,286,61,311,86
stop_1323821112_avi_image11.jpg,704,480,stop,398,273,438,311
stop_1323816428_avi_image3.jpg,704,480,stop,92,306,115,328
speedLimit_1323822585_avi_image9.jpg,704,480,speedLimit35,393,269,422,303
speedLimit_1323817869_avi_image0.jpg,704,480,speedLimitUrdbl,521,308,539,327
signalAhead_1323822386_avi_image4.jpg,704,480,signalAhead,456,247,502,293
speedLimit_1323819361_avi_image4.jpg,704,480,speedLimitUrdbl,412,320,426,337
pedestrian_1323822718_avi_image22.jpg,704,480,pedestrianCrossing,570,173,602,212
signalAhead_1323822259_avi_image4.jpg,704,480,signalAhead,462,305,485,327
signalAhead_1323817352_avi_image12.jpg,704,480,signalAhead,407,291,443,325
stop_1323820702_avi_image7.jpg,704,480,stop,433,267,469,299
merge_1323821565_avi_image10.jpg,704,480,merge,533,248,568,288
speedLimit_1323803263_avi_image1.jpg,704,480,speedLimit65,463,43,494,79
stop_1323822904_avi_image3.jpg,704,480,stop,313,243,333,262
addedLane_1323817202_avi_image0.jpg,704,480,addedLane,358,305,384,329
stop_1323812801_avi_image6.jpg,704,480,stop,586,217,623,254
signalAhead_1323821529_avi_image5.jpg,704,480,signalAhead,466,202,557,290
speedLimit_1323819361_avi_image0.jpg,704,480,speedLimitUrdbl,397,317,409,332
signalAhead_1323823223_avi_image14.jpg,704,480,signalAhead,640,205,670,235
speedLimit_1323803166_avi_image17.jpg,704,480,speedLimit25,676,92,698,117
speedLimit_1323823871_avi_image9.jpg,704,480,speedLimit40,408,189,433,218
pedestrian_1323820755_avi_image1.jpg,704,480,pedestrianCrossing,465,305,499,340
signalAhead_1323817352_avi_image1.jpg,704,480,signalAhead,300,307,319,324
speedLimit_1323823940_avi_image9.jpg,704,480,speedLimit40,629,191,652,218
signalAhead_1323823223_avi_image3.jpg,704,480,signalAhead,534,216,553,236
speedLimit_1323821504_avi_image23.jpg,704,480,speedLimitUrdbl,462,258,500,300
speedLimit_1323817452_avi_image20.jpg,704,480,signalAhead,322,333,341,350
merge_1323817276_avi_image16.jpg,704,480,merge,418,267,464,308
addedLane_1323817202_avi_image12.jpg,704,480,addedLane,440,253,504,310
signalAhead_1323822472_avi_image7.jpg,704,480,signalAhead,410,274,448,312
stop_1323821112_avi_image23.jpg,704,480,stop,527,254,580,304
stop_1323816448_avi_image9.jpg,704,480,stop,189,295,211,317
stop_1323821086_avi_image0.jpg,704,480,stop,110,304,135,328
merge_1323821565_avi_image1.jpg,704,480,merge,594,261,619,290
yield_1323813350_avi_image8.jpg,704,480,merge,199,180,246,233
signalAhead_1323822259_avi_image2.jpg,704,480,signalAhead,453,308,475,329
stop_1323820452_avi_image11.jpg,704,480,stop,493,236,524,266
speedLimit_1323823940_avi_image11.jpg,704,480,speedLimit40,658,187,683,216
stop_1323804359_avi_image22.jpg,704,480,stop,80,26,118,62
speedLimit_1323822919_avi_image13.jpg,704,480,speedLimit35,572,168,605,206
stop_1323804473_avi_image9.jpg,704,480,stop,448,32,478,59
speedLimit_1323820243_avi_image3.jpg,704,480,speedLimit55,472,285,509,328
stop_1323817816_avi_image18.jpg,704,480,stop,483,199,542,254
stop_1323820702_avi_image8.jpg,704,480,stop,464,260,501,296
signalAhead_1323816708_avi_image16.jpg,704,480,signalAhead,387,241,445,296
stop_1323821112_avi_image18.jpg,704,480,stop,468,264,515,308
stop_1323812778_avi_image19.jpg,704,480,stop,608,166,650,204
pedestrian_1323820836_avi_image13.jpg,704,480,pedestrianCrossing,502,254,539,287
speedLimit_1323823913_avi_image4.jpg,704,480,speedLimit40,647,117,703,180
stop_1323820809_avi_image1.jpg,704,480,stop,489,297,511,318
merge_1323817072_avi_image7.jpg,704,480,merge,515,256,567,303
speedLimit_1323819361_avi_image14.jpg,704,480,speedLimit45,474,294,497,318
speedLimit_1323823871_avi_image15.jpg,704,480,speedLimit40,625,132,678,190
speedLimit_1323803166_avi_image0.jpg,704,480,speedLimitUrdbl,547,111,561,126
speedLimit_1323822628_avi_image13.jpg,704,480,speedLimit25,420,269,444,297
stop_1323821155_avi_image28.jpg,704,480,stop,591,202,642,251
pedestrian_1323816399_avi_image5.jpg,704,480,pedestrianCrossing,571,262,599,299
speedLimit_1323822937_avi_image5.jpg,704,480,speedLimitUrdbl,425,193,447,218
pedestrian_1323804463_avi_image6.jpg,704,480,pedestrianCrossing,455,0,503,42
signalAhead_1323817542_avi_image5.jpg,704,480,signalAhead,410,291,436,314
speedLimit_1323820594_avi_image1.jpg,704,480,speedLimitUrdbl,457,317,473,335
stop_1323822870_avi_image3.jpg,704,480,stop,502,187,542,224
addedLane_1323816988_avi_image5.jpg,704,480,addedLane,598,235,661,293
stop_1323803184_avi_image7.jpg,704,480,stop,519,30,543,53
addedLane_1323816833_avi_image6.jpg,704,480,addedLane,189,243,240,293
speedLimit_1323822919_avi_image8.jpg,704,480,speedLimit35,496,191,522,220
stop_1323817842_avi_image28.jpg,704,480,stop,630,179,689,238
speedLimit_1323819447_avi_image1.jpg,704,480,speedLimit40,422,266,443,288
stop_1323816448_avi_image18.jpg,704,480,stop,270,288,304,318
stop_1323821155_avi_image26.jpg,704,480,stop,529,234,569,272
pedestrian_1323820836_avi_image21.jpg,704,480,pedestrianCrossing,580,223,632,272
speedLimit_1323820594_avi_image3.jpg,704,480,speedLimitUrdbl,472,314,489,334
signalAhead_1323817460_avi_image3.jpg,704,480,signalAhead,144,320,173,348
stop_1323822759_avi_image10.jpg,704,480,stop,266,191,297,220
signalAhead_1323822472_avi_image2.jpg,704,480,signalAhead,350,294,377,319
yield_1323813350_avi_image7.jpg,704,480,merge,233,190,275,238
speedLimit_1323823940_avi_image1.jpg,704,480,speedLimit40,546,212,563,232
speedLimit_1323817869_avi_image2.jpg,704,480,speedLimitUrdbl,478,305,497,326
stop_1323820809_avi_image6.jpg,704,480,stop,467,281,493,306
speedLimit_1323817869_avi_image9.jpg,704,480,speedLimit25,459,275,483,301
signalAhead_1323822138_avi_image11.jpg,704,480,signalAhead,555,260,602,301
stop_1323804592_avi_image13.jpg,704,480,stop,447,6,485,42
speedLimit_1323823200_avi_image0.jpg,704,480,speedLimit45,112,195,146,234
stop_1323804359_avi_image16.jpg,704,480,stop,135,42,161,66
speedLimit_1323819361_avi_image21.jpg,704,480,speedLimit45,638,236,675,277
signalAhead_1323823192_avi_image1.jpg,704,480,signalAhead,638,180,672,214
speedLimit_1323824296_avi_image5.jpg,704,480,speedLimit45,233,202,249,222
merge_1323819651_avi_image4.jpg,704,480,merge,648,267,703,322
pedestrian_1323822805_avi_image10.jpg,704,480,pedestrianCrossing,399,202,437,238
stop_1323822759_avi_image7.jpg,704,480,stop,189,201,214,225
stop_1323817842_avi_image10.jpg,704,480,stop,453,286,476,308
stop_1323821112_avi_image29.jpg,704,480,stop,614,236,675,295
speedLimit_1323813207_avi_image8.jpg,704,480,speedLimit50,626,185,668,234
speedLimit_1323819361_avi_image11.jpg,704,480,speedLimit45,444,298,463,319
speedLimit_1323804376_avi_image7.jpg,704,480,speedLimit25,539,36,561,64
speedLimit_1323820243_avi_image5.jpg,704,480,speedLimit55,523,254,573,315
speedLimit_1323822290_avi_image13.jpg,704,480,speedLimit50,317,294,334,313
stop_1323820452_avi_image2.jpg,704,480,stop,399,266,425,293
stop_1323819291_avi_image20.jpg,704,480,stop,498,192,555,246
speedLimit_1323824718_avi_image10.jpg,704,480,speedLimit35,452,164,479,195
signalAhead_1323823223_avi_image1.jpg,704,480,signalAhead,514,219,531,237
speedLimit_1323823913_avi_image1.jpg,704,480,speedLimit40,591,134,638,188
stop_1323821155_avi_image23.jpg,704,480,stop,484,264,513,292
merge_1323817276_avi_image3.jpg,704,480,merge,377,291,406,318
speedLimit_1323822057_avi_image0.jpg,704,480,speedLimit55,454,270,489,328
speedLimit_1323816551_avi_image13.jpg,704,480,schoolSpeedLimit25,531,268,557,307
speedLimit_1323823940_avi_image7.jpg,704,480,speedLimit40,599,203,620,227
stop_1323812801_avi_image3.jpg,704,480,stop,507,220,539,248
pedestrian_1323822830_avi_image8.jpg,704,480,pedestrianCrossing,459,176,504,219
stop_1323821112_avi_image20.jpg,704,480,stop,492,261,540,308
stop_1323816448_avi_image13.jpg,704,480,stop,194,293,220,317
stop_1323821155_avi_image1.jpg,704,480,stop,397,319,408,329
stop_1323821155_avi_image18.jpg,704,480,stop,439,286,462,308
stop_1323804701_avi_image2.jpg,704,480,stop,623,28,659,62
signalAhead_1323822138_avi_image9.jpg,704,480,signalAhead,515,266,556,303
speedLimit_1323817869_avi_image1.jpg,704,480,speedLimitUrdbl,500,306,518,326
stop_1323817842_avi_image11.jpg,704,480,stop,454,283,478,306
pedestrian_1323822805_avi_image4.jpg,704,480,pedestrianCrossing,333,217,367,248
speedLimit_1323816551_avi_image9.jpg,704,480,schoolSpeedLimit25,509,281,530,313
stop_1323812975_avi_image18.jpg,704,480,stop,563,189,596,220
stop_1323823007_avi_image7.jpg,704,480,stop,520,198,543,221
stop_1323812778_avi_image16.jpg,704,480,stop,541,192,572,221
signalAhead_1323816708_avi_image19.jpg,704,480,signalAhead,414,234,479,298
speedLimit_1323820230_avi_image1.jpg,704,480,speedLimit65,426,317,447,340
stop_1323804473_avi_image15.jpg,704,480,stop,502,19,544,56
speedLimit_1323822290_avi_image27.jpg,704,480,speedLimit50,317,294,334,313
pedestrian_1323822805_avi_image5.jpg,704,480,pedestrianCrossing,343,219,377,250
speedLimit_1323824296_avi_image15.jpg,704,480,speedLimit45,183,181,208,210
speedLimit_1323803166_avi_image4.jpg,704,480,speedLimitUrdbl,553,114,569,133
speedLimit_1323822585_avi_image4.jpg,704,480,speedLimit35,416,259,441,290
pedestrian_1323822718_avi_image1.jpg,704,480,pedestrianCrossing,455,209,475,237
merge_1323816805_avi_image4.jpg,704,480,merge,146,207,222,291
speedLimit_1323822919_avi_image1.jpg,704,480,speedLimit35,474,212,493,233
yield_1323813350_avi_image6.jpg,704,480,yield,622,155,669,194
speedLimit_1323822290_avi_image16.jpg,704,480,speedLimit50,317,294,334,313
stop_1323804473_avi_image10.jpg,704,480,stop,454,31,484,60
pedestrian_1323822830_avi_image4.jpg,704,480,pedestrianCrossing,425,199,462,234
pedestrian_1323822718_avi_image24.jpg,704,480,pedestrianCrossing,599,170,632,211
speedLimit_1323822937_avi_image7.jpg,704,480,speedLimit35,461,178,485,206
signalAhead_1323824604_avi_image1.jpg,704,480,signalAhead,120,159,172,208
pedestrian_1323804492_avi_image7.jpg,704,480,pedestrianCrossing,622,31,668,69
stop_1323817842_avi_image3.jpg,704,480,stop,473,292,489,307
signalAhead_1323896726_avi_image0.jpg,640,480,signalAhead,432,233,448,248
stop_1323816483_avi_image4.jpg,704,480,stop,393,326,404,336
speedLimit_1323819447_avi_image2.jpg,704,480,speedLimit40,434,266,455,290
stop_1323820633_avi_image5.jpg,704,480,stop,480,299,496,316
signalAhead_1323824604_avi_image3.jpg,704,480,signalAhead,71,137,136,199
signalAhead_1323822259_avi_image10.jpg,704,480,signalAhead,511,294,541,323
stop_1323819316_avi_image6.jpg,704,480,stop,495,236,540,276
stop_1323822904_avi_image24.jpg,704,480,stop,583,153,639,209
speedLimit_1323822585_avi_image8.jpg,704,480,speedLimit35,406,271,434,304
speedLimit_1323817452_avi_image5.jpg,704,480,speedLimit40,232,312,252,335
stop_1323821112_avi_image12.jpg,704,480,stop,407,270,448,310
pedestrian_1323804463_avi_image4.jpg,704,480,pedestrianCrossing,439,12,482,49
pedestrian_1323822718_avi_image6.jpg,704,480,pedestrianCrossing,482,201,508,233
stop_1323820702_avi_image5.jpg,704,480,stop,389,286,418,314
pedestrian_1323822945_avi_image0.jpg,704,480,pedestrianCrossing,445,220,499,273
speedLimit_1323820650_avi_image1.jpg,704,480,speedLimitUrdbl,415,291,440,322
stop_1323820809_avi_image19.jpg,704,480,stop,638,231,693,283
stop_1323817842_avi_image24.jpg,704,480,stop,564,223,608,263
stop_1323804497_avi_image16.jpg,704,480,stop,446,24,475,51
stop_1323821112_avi_image8.jpg,704,480,stop,368,273,406,308
speedLimit_1323804565_avi_image0.jpg,704,480,speedLimit35,525,20,550,48
stop_1323822759_avi_image8.jpg,704,480,stop,210,200,238,226
pedestrian_1323816399_avi_image6.jpg,704,480,pedestrianCrossing,580,266,607,303
stop_1323822870_avi_image0.jpg,704,480,stop,483,193,521,226
speedLimit_1323822290_avi_image4.jpg,704,480,speedLimit50,317,294,334,313
stop_1323816428_avi_image8.jpg,704,480,stop,223,295,249,321
speedLimit_1323813035_avi_image5.jpg,704,480,schoolSpeedLimit25,592,166,626,226
stop_1323822602_avi_image6.jpg,704,480,stop,429,285,450,305
pedestrian_1323822718_avi_image5.jpg,704,480,pedestrianCrossing,480,201,504,232
signalAhead_1323817352_avi_image15.jpg,704,480,signalAhead,474,267,522,311
signalAhead_1323804241_avi_image5.jpg,704,480,signalAhead,539,45,569,73
speedLimit_1323816551_avi_image7.jpg,704,480,schoolSpeedLimit25,503,285,522,314
signalAhead_1323823223_avi_image13.jpg,704,480,signalAhead,625,208,652,237
stop_1323819291_avi_image1.jpg,704,480,stop,123,298,146,320
speedLimit_1323819361_avi_image6.jpg,704,480,speedLimitUrdbl,420,314,437,331
pedestrian_1323816399_avi_image4.jpg,704,480,pedestrianCrossing,565,258,591,294
speedLimit_1323804565_avi_image1.jpg,704,480,speedLimit35,533,17,559,47
stop_1323804393_avi_image23.jpg,704,480,stop,238,60,264,88
speedLimit_1323822937_avi_image4.jpg,704,480,speedLimitUrdbl,410,190,430,215
speedLimit_1323824296_avi_image20.jpg,704,480,speedLimit45,154,161,187,200
speedLimit_1323820285_avi_image2.jpg,704,480,speedLimit50,495,298,521,326
signalAhead_1323823886_avi_image8.jpg,704,480,signalAhead,490,148,564,213
signalAhead_1323804318_avi_image8.jpg,704,480,signalAhead,543,49,569,73
speedLimit_1323822290_avi_image14.jpg,704,480,speedLimit50,317,294,334,313
signalAhead_1323822472_avi_image11.jpg,704,480,signalAhead,500,225,560,284
speedLimit_1323824718_avi_image8.jpg,704,480,speedLimit35,431,178,455,205
stop_1323820481_avi_image7.jpg,704,480,stop,571,307,596,330
stop_1323819291_avi_image8.jpg,704,480,stop,206,273,237,303
stop_1323816428_avi_image0.jpg,704,480,stop,41,310,62,329
speedLimit_1323816193_avi_image0.jpg,704,480,speedLimitUrdbl,543,227,569,255
signalAhead_1323822138_avi_image6.jpg,704,480,signalAhead,481,290,513,320
speedLimit_1323820650_avi_image2.jpg,704,480,speedLimitUrdbl,447,284,472,315
merge_1323817276_avi_image6.jpg,704,480,merge,385,288,418,317
pedestrian_1323822718_avi_image26.jpg,704,480,pedestrianCrossing,627,164,662,212
speedLimit_1323821504_avi_image7.jpg,704,480,speedLimitUrdbl,82,318,96,334
stop_1323803184_avi_image24.jpg,704,480,stop,614,15,651,50
speedLimit_1323824718_avi_image16.jpg,704,480,speedLimit35,633,85,693,148
speedLimit_1323822919_avi_image10.jpg,704,480,speedLimit35,523,185,551,217
pedestrian_1323822718_avi_image16.jpg,704,480,pedestrianCrossing,528,170,559,211
signalAhead_1323821529_avi_image4.jpg,704,480,signalAhead,434,223,518,300
stop_1323804592_avi_image9.jpg,704,480,stop,353,11,384,40
speedLimit_1323822290_avi_image29.jpg,704,480,speedLimit50,322,314,340,334
merge_1323817276_avi_image13.jpg,704,480,merge,404,276,445,314
stop_1323821155_avi_image15.jpg,704,480,stop,422,291,442,311
signalAhead_1323816708_avi_image5.jpg,704,480,signalAhead,297,271,332,305
stop_1323816483_avi_image11.jpg,704,480,stop,388,316,401,328
stop_1323822840_avi_image1.jpg,704,480,stop,362,191,388,215
merge_1323821565_avi_image5.jpg,704,480,merge,570,242,599,275
signalAhead_1323815873_avi_image0.jpg,704,480,signalAhead,448,210,476,238
pedestrian_1323816399_avi_image1.jpg,704,480,pedestrianCrossing,555,269,581,302
signalAhead_1323817460_avi_image4.jpg,704,480,signalAhead,127,315,157,344
stop_1323821155_avi_image22.jpg,704,480,stop,475,269,503,295
stop_1323820790_avi_image2.jpg,704,480,stop,442,269,474,299
stop_1323820633_avi_image4.jpg,704,480,stop,473,303,489,319
signalAhead_1323823886_avi_image9.jpg,704,480,signalAhead,520,131,609,213
speedLimit_1323824852_avi_image7.jpg,704,480,speedLimit25,446,210,464,232
speedLimit_1323824852_avi_image15.jpg,704,480,speedLimit25,446,176,470,204
stop_1323822759_avi_image13.jpg,704,480,stop,331,178,366,211
speedLimit_1323819447_avi_image0.jpg,704,480,speedLimit40,414,269,433,290
speedLimit_1323819447_avi_image8.jpg,704,480,speedLimit40,597,194,642,244
signalAhead_1323817460_avi_image8.jpg,704,480,signalAhead,41,294,80,332
addedLane_1323817202_avi_image5.jpg,704,480,addedLane,375,296,411,328
speedLimit_1323803166_avi_image7.jpg,704,480,speedLimitUrdbl,565,112,581,132
stop_1323816483_avi_image6.jpg,704,480,stop,392,324,403,334
signalAhead_1323823223_avi_image19.jpg,704,480,signalAhead,15,130,95,207
stop_1323816428_avi_image18.jpg,704,480,stop,542,230,590,272
stop_1323820633_avi_image17.jpg,704,480,stop,618,265,645,292
speedLimit_1323804183_avi_image4.jpg,704,480,speedLimitUrdbl,332,35,352,57
stop_1323822794_avi_image0.jpg,704,480,stop,135,169,170,201
signalAhead_1323823223_avi_image7.jpg,704,480,signalAhead,566,212,588,234
stop_1323804473_avi_image16.jpg,704,480,stop,516,19,561,59
pedestrian_1323822830_avi_image16.jpg,704,480,pedestrianCrossing,583,124,658,195
speedLimit_1323824852_avi_image13.jpg,704,480,speedLimit25,432,182,455,209
pedestrian_1323822805_avi_image17.jpg,704,480,pedestrianCrossing,544,156,602,213
stop_1323820728_avi_image1.jpg,704,480,stop,598,297,627,325
speedLimit_1323819361_avi_image20.jpg,704,480,speedLimit45,599,243,634,281
stop_1323822577_avi_image22.jpg,704,480,stop,491,169,561,232
pedestrian_1323822718_avi_image23.jpg,704,480,pedestrianCrossing,583,171,616,212
stop_1323822794_avi_image3.jpg,704,480,stop,259,154,302,194
signalAhead_1323822386_avi_image1.jpg,704,480,signalAhead,109,283,143,315
speedLimit_1323819361_avi_image7.jpg,704,480,speedLimit45,425,310,442,328
speedLimit_1323824022_avi_image6.jpg,704,480,speedLimitUrdbl,569,188,594,213
speedLimit_1323820650_avi_image5.jpg,704,480,speedLimit35,510,275,537,308
speedLimit_1323803263_avi_image0.jpg,704,480,speedLimit65,455,43,485,76
stop_1323820633_avi_image14.jpg,704,480,stop,568,280,592,305
signalAhead_1323816708_avi_image4.jpg,704,480,signalAhead,291,271,326,305
signalAhead_1323817352_avi_image6.jpg,704,480,signalAhead,339,303,363,325
addedLane_1323820215_avi_image0.jpg,704,480,addedLane,378,304,400,323
stop_1323804473_avi_image13.jpg,704,480,stop,478,15,514,49
stop_1323812975_avi_image17.jpg,704,480,stop,545,193,575,221
addedLane_1323820177_avi_image1.jpg,704,480,addedLane,197,289,233,323
merge_1323817072_avi_image9.jpg,704,480,merge,583,227,653,291
stop_1323821155_avi_image27.jpg,704,480,stop,556,228,602,269
signalAhead_1323819428_avi_image4.jpg,704,480,signalAhead,468,221,522,272
signalAhead_1323822138_avi_image1.jpg,704,480,signalAhead,444,301,469,325
addedLane_1323816833_avi_image8.jpg,704,480,addedLane,147,241,206,297
stop_1323822794_avi_image9.jpg,704,480,stop,568,110,634,168
stop_1323822840_avi_image17.jpg,704,480,stop,584,105,644,162
stop_1323823007_avi_image15.jpg,704,480,stop,536,165,570,198
stop_1323822870_avi_image4.jpg,704,480,stop,514,180,556,220
stop_1323823007_avi_image11.jpg,704,480,stop,522,187,549,215
stop_1323822577_avi_image7.jpg,704,480,stop,382,287,403,307
stop_1323812801_avi_image5.jpg,704,480,stop,556,220,589,255
stop_1323820790_avi_image5.jpg,704,480,stop,491,261,528,297
speedLimit_1323820285_avi_image6.jpg,704,480,speedLimit50,576,256,616,301
speedLimit_1323822585_avi_image12.jpg,704,480,speedLimit35,320,265,351,300
pedestrian_1323816399_avi_image8.jpg,704,480,pedestrianCrossing,589,265,619,308
merge_1323819651_avi_image3.jpg,704,480,merge,618,271,672,323
speedLimit_1323819361_avi_image18.jpg,704,480,speedLimit45,543,267,571,298
stop_1323820481_avi_image10.jpg,704,480,stop,612,298,638,323
signalAhead_1323814588_avi_image3.jpg,704,480,signalAhead,606,139,686,220
pedestrian_1323804739_avi_image1.jpg,704,480,pedestrianCrossing,509,13,545,47
speedLimit_1323822345_avi_image6.jpg,704,480,speedLimit45,602,177,655,241
stop_1323822602_avi_image10.jpg,704,480,stop,438,275,462,297
stop_1323822904_avi_image25.jpg,704,480,stop,611,145,671,205
yield_1323816786_avi_image19.jpg,704,480,yield,233,259,267,286
stop_1323816428_avi_image16.jpg,704,480,stop,468,251,511,288
stop_1323823007_avi_image21.jpg,704,480,stop,598,112,650,161
signalAhead_1323817542_avi_image8.jpg,704,480,signalAhead,444,278,474,304
speedLimit_1323820594_avi_image2.jpg,704,480,speedLimitUrdbl,465,314,481,333
stop_1323820452_avi_image20.jpg,704,480,stop,611,210,653,249
stop_1323803184_avi_image23.jpg,704,480,stop,607,16,642,50
stop_1323816483_avi_image24.jpg,704,480,stop,475,274,502,300
yield_1323813350_avi_image5.jpg,704,480,yield,598,175,638,205
signalAhead_1323817542_avi_image10.jpg,704,480,signalAhead,474,272,509,302
speedLimit_1323817827_avi_image10.jpg,704,480,speedLimit35,75,271,111,311
signalAhead_1323821529_avi_image1.jpg,704,480,signalAhead,373,248,432,305
yield_1323816786_avi_image2.jpg,704,480,yield,507,277,525,291
stop_1323817816_avi_image12.jpg,704,480,stop,421,253,457,287
speedLimit_1323823871_avi_image12.jpg,704,480,speedLimit40,479,172,514,210
stop_1323820790_avi_image6.jpg,704,480,stop,510,258,549,297
stop_1323817816_avi_image21.jpg,704,480,stop,536,149,617,224
speedLimit_1323824118_avi_image1.jpg,704,480,speedLimit45,495,189,511,208
stop_1323816483_avi_image22.jpg,704,480,stop,450,286,473,308
addedLane_1323820280_avi_image1.jpg,704,480,addedLane,376,222,426,280
stop_1323812778_avi_image20.jpg,704,480,stop,637,155,681,197
signalAhead_1323822259_avi_image0.jpg,704,480,signalAhead,447,308,467,326
merge_1323816805_avi_image6.jpg,704,480,merge,40,175,127,276
